name,time,Power
slave1_ctn_03,1493170812000000000,30
slave1_ctn_03,1493170855000000000,31
slave1_ctn_03,1493170897000000000,31
slave1_ctn_03,1493170939000000000,31
slave1_ctn_03,1493170981000000000,31
slave1_ctn_03,1493171023000000000,31
slave1_ctn_03,1493171066000000000,30
slave1_ctn_03,1493171108000000000,31
slave1_ctn_03,1493171150000000000,31
slave1_ctn_03,1493171192000000000,30
slave1_ctn_03,1493171234000000000,31
slave1_ctn_03,1493171277000000000,30
slave1_ctn_03,1493171319000000000,31
slave1_ctn_03,1493171361000000000,31
slave1_ctn_03,1493171403000000000,31
slave1_ctn_03,1493171446000000000,30
slave1_ctn_03,1493171487000000000,31
slave1_ctn_03,1493171530000000000,30
slave1_ctn_03,1493171572000000000,31
slave1_ctn_03,1493171614000000000,30
slave1_ctn_03,1493171657000000000,31
slave1_ctn_03,1493171698000000000,30
slave1_ctn_03,1493171741000000000,31
slave1_ctn_03,1493171784000000000,30
slave1_ctn_03,1493171825000000000,31
slave1_ctn_03,1493171868000000000,30
slave1_ctn_03,1493171909000000000,30
slave1_ctn_03,1493171952000000000,31
slave1_ctn_03,1493171994000000000,31
slave1_ctn_03,1493172036000000000,31
slave1_ctn_03,1493172079000000000,31
slave1_ctn_03,1493172121000000000,31
slave1_ctn_03,1493172163000000000,31
slave1_ctn_03,1493172205000000000,31
slave1_ctn_03,1493172247000000000,30
slave1_ctn_03,1493172290000000000,31
slave1_ctn_03,1493172332000000000,30
slave1_ctn_03,1493172374000000000,30
slave1_ctn_03,1493172416000000000,31
slave1_ctn_03,1493172458000000000,31
slave1_ctn_03,1493172500000000000,31
slave1_ctn_03,1493172543000000000,30
slave1_ctn_03,1493172585000000000,30
slave1_ctn_03,1493172627000000000,31
slave1_ctn_03,1493172670000000000,31
slave1_ctn_03,1493172711000000000,31
slave1_ctn_03,1493172754000000000,31
slave1_ctn_03,1493172796000000000,30
slave1_ctn_03,1493172838000000000,31
slave1_ctn_03,1493172881000000000,31
slave1_ctn_03,1493172922000000000,31
slave1_ctn_03,1493172965000000000,30
slave1_ctn_03,1493173007000000000,31
slave1_ctn_03,1493173049000000000,30
slave1_ctn_03,1493173092000000000,30
slave1_ctn_03,1493173133000000000,31
slave1_ctn_03,1493173176000000000,30
slave1_ctn_03,1493173218000000000,31
slave1_ctn_03,1493173260000000000,31
slave1_ctn_03,1493173303000000000,31
slave1_ctn_03,1493173344000000000,31
slave1_ctn_03,1493173387000000000,30
slave1_ctn_03,1493173429000000000,30
slave1_ctn_03,1493173471000000000,31
slave1_ctn_03,1493173513000000000,31
slave1_ctn_03,1493173556000000000,31
slave1_ctn_03,1493173598000000000,30
slave1_ctn_03,1493173640000000000,31
slave1_ctn_03,1493173682000000000,31
slave1_ctn_03,1493173724000000000,30
slave1_ctn_03,1493173767000000000,31
slave1_ctn_03,1493173809000000000,31
slave1_ctn_03,1493173851000000000,31
slave1_ctn_03,1493173894000000000,31
slave1_ctn_03,1493173935000000000,31
slave1_ctn_03,1493173978000000000,31
slave1_ctn_03,1493174019000000000,31
slave1_ctn_03,1493174062000000000,31
slave1_ctn_03,1493174105000000000,30
slave1_ctn_03,1493174146000000000,31
slave1_ctn_03,1493174189000000000,30
slave1_ctn_03,1493174231000000000,30
slave1_ctn_03,1493174273000000000,30
slave1_ctn_03,1493174316000000000,30
slave1_ctn_03,1493174357000000000,31
slave1_ctn_03,1493174400000000000,31
slave1_ctn_03,1493174442000000000,31
slave1_ctn_03,1493174484000000000,31
slave1_ctn_03,1493174526000000000,31
slave1_ctn_03,1493174568000000000,30
slave1_ctn_03,1493174611000000000,30
slave1_ctn_03,1493174653000000000,30
slave1_ctn_03,1493174695000000000,31
slave1_ctn_03,1493174737000000000,31
slave1_ctn_03,1493174780000000000,31
slave1_ctn_03,1493174822000000000,31
slave1_ctn_03,1493174864000000000,31
slave1_ctn_03,1493174906000000000,30
slave1_ctn_03,1493174948000000000,31
slave1_ctn_03,1493174991000000000,30
slave1_ctn_03,1493175032000000000,31
slave1_ctn_03,1493175075000000000,31
slave1_ctn_03,1493175118000000000,30
slave1_ctn_03,1493175159000000000,31
slave1_ctn_03,1493175202000000000,31
slave1_ctn_03,1493175243000000000,30
slave1_ctn_03,1493175286000000000,31
slave1_ctn_03,1493175329000000000,31
slave1_ctn_03,1493175370000000000,31
slave1_ctn_03,1493175413000000000,31
slave1_ctn_03,1493175455000000000,31
slave1_ctn_03,1493175497000000000,30
slave1_ctn_03,1493175539000000000,30
slave1_ctn_03,1493175581000000000,31
slave1_ctn_03,1493175624000000000,31
slave1_ctn_03,1493175666000000000,30
slave1_ctn_03,1493175708000000000,31
slave1_ctn_03,1493175750000000000,30
slave1_ctn_03,1493175792000000000,31
slave1_ctn_03,1493175834000000000,31
slave1_ctn_03,1493175877000000000,30
slave1_ctn_03,1493175919000000000,31
slave1_ctn_03,1493175961000000000,30
slave1_ctn_03,1493176004000000000,30
slave1_ctn_03,1493176045000000000,31
slave1_ctn_03,1493176088000000000,30
slave1_ctn_03,1493176130000000000,30
slave1_ctn_03,1493176172000000000,31
slave1_ctn_03,1493176215000000000,30
slave1_ctn_03,1493176256000000000,31
slave1_ctn_03,1493176299000000000,30
slave1_ctn_03,1493176341000000000,30
slave1_ctn_03,1493176383000000000,31
slave1_ctn_03,1493176426000000000,31
slave1_ctn_03,1493176467000000000,30
slave1_ctn_03,1493176510000000000,31
slave1_ctn_03,1493176552000000000,30
slave1_ctn_03,1493176594000000000,30
slave1_ctn_03,1493176637000000000,30
slave1_ctn_03,1493176679000000000,30
slave1_ctn_03,1493176721000000000,31
slave1_ctn_03,1493176763000000000,31
slave1_ctn_03,1493176805000000000,31
slave1_ctn_03,1493176848000000000,31
slave1_ctn_03,1493176890000000000,30
slave1_ctn_03,1493176932000000000,30
slave1_ctn_03,1493176974000000000,31
slave1_ctn_03,1493177016000000000,31
slave1_ctn_03,1493177058000000000,31
slave1_ctn_03,1493177101000000000,30
slave1_ctn_03,1493177143000000000,30
slave1_ctn_03,1493177185000000000,31
slave1_ctn_03,1493177228000000000,31
slave1_ctn_03,1493177269000000000,30
slave1_ctn_03,1493177312000000000,30
slave1_ctn_03,1493177353000000000,30
slave1_ctn_03,1493177396000000000,31
slave1_ctn_03,1493177439000000000,31
slave1_ctn_03,1493177480000000000,30
slave1_ctn_03,1493177523000000000,31
slave1_ctn_03,1493177565000000000,31
slave1_ctn_03,1493177607000000000,31
slave1_ctn_03,1493177650000000000,31
slave1_ctn_03,1493177691000000000,31
slave1_ctn_03,1493177734000000000,30
slave1_ctn_03,1493177776000000000,31
slave1_ctn_03,1493177818000000000,30
slave1_ctn_03,1493177860000000000,31
slave1_ctn_03,1493177902000000000,31
slave1_ctn_03,1493177945000000000,31
slave1_ctn_03,1493177987000000000,31
slave1_ctn_03,1493178029000000000,30
slave1_ctn_03,1493178071000000000,31
slave1_ctn_03,1493178114000000000,31
slave1_ctn_03,1493178156000000000,30
slave1_ctn_03,1493178198000000000,31
slave1_ctn_03,1493178240000000000,31
slave1_ctn_03,1493178282000000000,31
slave1_ctn_03,1493178325000000000,30
slave1_ctn_03,1493178366000000000,30
slave1_ctn_03,1493178409000000000,31
slave1_ctn_03,1493178452000000000,31
slave1_ctn_03,1493178493000000000,31
slave1_ctn_03,1493178536000000000,31
slave1_ctn_03,1493178577000000000,31
slave1_ctn_03,1493178620000000000,31
slave1_ctn_03,1493178663000000000,31
slave1_ctn_03,1493178704000000000,31
slave1_ctn_03,1493178747000000000,31
slave1_ctn_03,1493178789000000000,31
slave1_ctn_03,1493178831000000000,31
slave1_ctn_03,1493178873000000000,31
slave1_ctn_03,1493178915000000000,30
slave1_ctn_03,1493178958000000000,31
slave1_ctn_03,1493179000000000000,31
slave1_ctn_03,1493179042000000000,31
slave1_ctn_03,1493179084000000000,31
slave1_ctn_03,1493179126000000000,30
slave1_ctn_03,1493179169000000000,30
slave1_ctn_03,1493179211000000000,31
slave1_ctn_03,1493179253000000000,31
slave1_ctn_03,1493179295000000000,31
slave1_ctn_03,1493179338000000000,31
slave1_ctn_03,1493179379000000000,31
slave1_ctn_03,1493179422000000000,30
slave1_ctn_03,1493179464000000000,31
slave1_ctn_03,1493179506000000000,31
slave1_ctn_03,1493179549000000000,31
slave1_ctn_03,1493179590000000000,30
slave1_ctn_03,1493179633000000000,30
slave1_ctn_03,1493179676000000000,31
slave1_ctn_03,1493179717000000000,30
slave1_ctn_03,1493179760000000000,31
slave1_ctn_03,1493179801000000000,30
slave1_ctn_03,1493179844000000000,30
slave1_ctn_03,1493179886000000000,31
slave1_ctn_03,1493179928000000000,31
slave1_ctn_03,1493179971000000000,31
slave1_ctn_03,1493180013000000000,30
slave1_ctn_03,1493180055000000000,31
slave1_ctn_03,1493180097000000000,31
slave1_ctn_03,1493180139000000000,31
slave1_ctn_03,1493180182000000000,31
slave1_ctn_03,1493180224000000000,31
slave1_ctn_03,1493180266000000000,30
slave1_ctn_03,1493180308000000000,31
slave1_ctn_03,1493180350000000000,30
slave1_ctn_03,1493180392000000000,31
slave1_ctn_03,1493180435000000000,31
slave1_ctn_03,1493180477000000000,31
slave1_ctn_03,1493180519000000000,31
slave1_ctn_03,1493180562000000000,30
slave1_ctn_03,1493180603000000000,31
slave1_ctn_03,1493180646000000000,31
slave1_ctn_03,1493180688000000000,31
slave1_ctn_03,1493180730000000000,31
slave1_ctn_03,1493180773000000000,30
slave1_ctn_03,1493180814000000000,30
slave1_ctn_03,1493180857000000000,30
slave1_ctn_03,1493180898000000000,31
slave1_ctn_03,1493180941000000000,31
slave1_ctn_03,1493180984000000000,31
slave1_ctn_03,1493181025000000000,30
slave1_ctn_03,1493181068000000000,31
slave1_ctn_03,1493181110000000000,30
slave1_ctn_03,1493181152000000000,31
slave1_ctn_03,1493181195000000000,31
slave1_ctn_03,1493181236000000000,31
slave1_ctn_03,1493181279000000000,31
slave1_ctn_03,1493181321000000000,31
slave1_ctn_03,1493181363000000000,31
slave1_ctn_03,1493181405000000000,31
slave1_ctn_03,1493181448000000000,31
slave1_ctn_03,1493181490000000000,31
slave1_ctn_03,1493181532000000000,31
slave1_ctn_03,1493181574000000000,31
slave1_ctn_03,1493181616000000000,31
slave1_ctn_03,1493181659000000000,31
slave1_ctn_03,1493181701000000000,31
slave1_ctn_03,1493181743000000000,30
slave1_ctn_03,1493181785000000000,31
slave1_ctn_03,1493181827000000000,31
slave1_ctn_03,1493181870000000000,30
slave1_ctn_03,1493181911000000000,30
slave1_ctn_03,1493181954000000000,30
slave1_ctn_03,1493181997000000000,31
slave1_ctn_03,1493182038000000000,31
slave1_ctn_03,1493182081000000000,30
slave1_ctn_03,1493182122000000000,31
slave1_ctn_03,1493182165000000000,31
slave1_ctn_03,1493182208000000000,31
slave1_ctn_03,1493182249000000000,31
slave1_ctn_03,1493182292000000000,31
slave1_ctn_03,1493182334000000000,31
slave1_ctn_03,1493182376000000000,31
slave1_ctn_03,1493182418000000000,31
slave1_ctn_03,1493182460000000000,30
slave1_ctn_03,1493182503000000000,31
slave1_ctn_03,1493182545000000000,31
slave1_ctn_03,1493182587000000000,31
slave1_ctn_03,1493182629000000000,31
slave1_ctn_03,1493182672000000000,30
slave1_ctn_03,1493182714000000000,31
slave1_ctn_03,1493182756000000000,31
slave1_ctn_03,1493182798000000000,31
slave1_ctn_03,1493182840000000000,31
slave1_ctn_03,1493182883000000000,31
slave1_ctn_03,1493182924000000000,31
slave1_ctn_03,1493182967000000000,31
slave1_ctn_03,1493183009000000000,30
slave1_ctn_03,1493183051000000000,30
slave1_ctn_03,1493183094000000000,31
slave1_ctn_03,1493183135000000000,31
slave1_ctn_03,1493183178000000000,31
slave1_ctn_03,1493183221000000000,31
slave1_ctn_03,1493183262000000000,31
slave1_ctn_03,1493183305000000000,31
slave1_ctn_03,1493183346000000000,31
slave1_ctn_03,1493183389000000000,31
slave1_ctn_03,1493183431000000000,31
slave1_ctn_03,1493183473000000000,31
slave1_ctn_03,1493183516000000000,31
slave1_ctn_03,1493183558000000000,31
slave1_ctn_03,1493183600000000000,31
slave1_ctn_03,1493183642000000000,30
slave1_ctn_03,1493183684000000000,31
slave1_ctn_03,1493183727000000000,31
slave1_ctn_03,1493183769000000000,31
slave1_ctn_03,1493183811000000000,31
slave1_ctn_03,1493183853000000000,31
slave1_ctn_03,1493183895000000000,31
slave1_ctn_03,1493183937000000000,31
slave1_ctn_03,1493183980000000000,31
slave1_ctn_03,1493184022000000000,33
slave1_ctn_03,1493184064000000000,31
slave1_ctn_03,1493184107000000000,31
slave1_ctn_03,1493184148000000000,31
slave1_ctn_03,1493184191000000000,31
slave1_ctn_03,1493184233000000000,31
slave1_ctn_03,1493184275000000000,31
slave1_ctn_03,1493184318000000000,31
slave1_ctn_03,1493184359000000000,31
slave1_ctn_03,1493184402000000000,31
slave1_ctn_03,1493184444000000000,33
slave1_ctn_03,1493184486000000000,31
slave1_ctn_03,1493184529000000000,31
slave1_ctn_03,1493184570000000000,33
slave1_ctn_03,1493184613000000000,31
slave1_ctn_03,1493184655000000000,31
slave1_ctn_03,1493184697000000000,31
slave1_ctn_03,1493184740000000000,31
slave1_ctn_03,1493184781000000000,31
slave1_ctn_03,1493184824000000000,31
slave1_ctn_03,1493184866000000000,31
slave1_ctn_03,1493184908000000000,31
slave1_ctn_03,1493184950000000000,31
slave1_ctn_03,1493184993000000000,31
slave1_ctn_03,1493185035000000000,31
slave1_ctn_03,1493185077000000000,31
slave1_ctn_03,1493185119000000000,31
slave1_ctn_03,1493185161000000000,31
slave1_ctn_03,1493185204000000000,31
slave1_ctn_03,1493185245000000000,31
slave1_ctn_03,1493185288000000000,31
slave1_ctn_03,1493185331000000000,31
slave1_ctn_03,1493185372000000000,31
slave1_ctn_03,1493185415000000000,31
slave1_ctn_03,1493185456000000000,31
slave1_ctn_03,1493185499000000000,31
slave1_ctn_03,1493185542000000000,31
slave1_ctn_03,1493185583000000000,30
slave1_ctn_03,1493185626000000000,31
slave1_ctn_03,1493185668000000000,31
slave1_ctn_03,1493185710000000000,31
slave1_ctn_03,1493185752000000000,31
slave1_ctn_03,1493185794000000000,31
slave1_ctn_03,1493185837000000000,31
slave1_ctn_03,1493185879000000000,31
slave1_ctn_03,1493185921000000000,31
slave1_ctn_03,1493185963000000000,31
slave1_ctn_03,1493186006000000000,31
slave1_ctn_03,1493186048000000000,31
slave1_ctn_03,1493186090000000000,31
slave1_ctn_03,1493186132000000000,31
slave1_ctn_03,1493186174000000000,31
slave1_ctn_03,1493186217000000000,31
slave1_ctn_03,1493186258000000000,31
slave1_ctn_03,1493186301000000000,31
slave1_ctn_03,1493186343000000000,31
slave1_ctn_03,1493186385000000000,31
slave1_ctn_03,1493186428000000000,31
slave1_ctn_03,1493186469000000000,31
slave1_ctn_03,1493186512000000000,31
slave1_ctn_03,1493186555000000000,31
slave1_ctn_03,1493186596000000000,31
slave1_ctn_03,1493186639000000000,31
slave1_ctn_03,1493186680000000000,31
slave1_ctn_03,1493186723000000000,31
slave1_ctn_03,1493186765000000000,31
slave1_ctn_03,1493186807000000000,31
slave1_ctn_03,1493186850000000000,31
slave1_ctn_03,1493186892000000000,31
slave1_ctn_03,1493186934000000000,31
slave1_ctn_03,1493186976000000000,31
slave1_ctn_03,1493187018000000000,31
slave1_ctn_03,1493187061000000000,31
slave1_ctn_03,1493187103000000000,31
slave1_ctn_03,1493187145000000000,31
slave1_ctn_03,1493187187000000000,31
slave1_ctn_03,1493187229000000000,31
slave1_ctn_03,1493187271000000000,31
slave1_ctn_03,1493187314000000000,31
slave1_ctn_03,1493187356000000000,31
slave1_ctn_03,1493187398000000000,31
slave1_ctn_03,1493187441000000000,31
slave1_ctn_03,1493187482000000000,31
slave1_ctn_03,1493187525000000000,31
slave1_ctn_03,1493187567000000000,31
slave1_ctn_03,1493187609000000000,31
slave1_ctn_03,1493187652000000000,31
slave1_ctn_03,1493187693000000000,31
slave1_ctn_03,1493187736000000000,31
slave1_ctn_03,1493187778000000000,31
slave1_ctn_03,1493187820000000000,30
slave1_ctn_03,1493187863000000000,31
slave1_ctn_03,1493187904000000000,31
slave1_ctn_03,1493187947000000000,31
slave1_ctn_03,1493187989000000000,31
slave1_ctn_03,1493188031000000000,31
slave1_ctn_03,1493188074000000000,31
slave1_ctn_03,1493188115000000000,31
slave1_ctn_03,1493188158000000000,31
slave1_ctn_03,1493188200000000000,31
slave1_ctn_03,1493188242000000000,31
slave1_ctn_03,1493188284000000000,31
slave1_ctn_03,1493188327000000000,31
slave1_ctn_03,1493188369000000000,31
slave1_ctn_03,1493188411000000000,31
slave1_ctn_03,1493188453000000000,31
slave1_ctn_03,1493188495000000000,31
slave1_ctn_03,1493188538000000000,31
slave1_ctn_03,1493188580000000000,31
slave1_ctn_03,1493188622000000000,31
slave1_ctn_03,1493188665000000000,31
slave1_ctn_03,1493188706000000000,31
slave1_ctn_03,1493188749000000000,31
slave1_ctn_03,1493188790000000000,31
slave1_ctn_03,1493188833000000000,31
slave1_ctn_03,1493188876000000000,31
slave1_ctn_03,1493188917000000000,31
slave1_ctn_03,1493188960000000000,31
slave1_ctn_03,1493189001000000000,31
slave1_ctn_03,1493189044000000000,31
slave1_ctn_03,1493189087000000000,31
slave1_ctn_03,1493189128000000000,31
slave1_ctn_03,1493189171000000000,33
slave1_ctn_03,1493189213000000000,31
slave1_ctn_03,1493189255000000000,31
slave1_ctn_03,1493189297000000000,31
slave1_ctn_03,1493189339000000000,31
slave1_ctn_03,1493189382000000000,31
slave1_ctn_03,1493189424000000000,30
slave1_ctn_03,1493189466000000000,31
slave1_ctn_03,1493189508000000000,31
slave1_ctn_03,1493189551000000000,31
slave1_ctn_03,1493189593000000000,33
slave1_ctn_03,1493189635000000000,31
slave1_ctn_03,1493189677000000000,31
slave1_ctn_03,1493189719000000000,31
slave1_ctn_03,1493189762000000000,31
slave1_ctn_03,1493189803000000000,31
slave1_ctn_03,1493189846000000000,31
slave1_ctn_03,1493189889000000000,33
slave1_ctn_03,1493189930000000000,31
slave1_ctn_03,1493189973000000000,33
slave1_ctn_03,1493190014000000000,31
slave1_ctn_03,1493190057000000000,31
slave1_ctn_03,1493190100000000000,31
slave1_ctn_03,1493190141000000000,31
slave1_ctn_03,1493190184000000000,33
slave1_ctn_03,1493190225000000000,31
slave1_ctn_03,1493190268000000000,31
slave1_ctn_03,1493190310000000000,31
slave1_ctn_03,1493190352000000000,31
slave1_ctn_03,1493190395000000000,33
slave1_ctn_03,1493190437000000000,31
slave1_ctn_03,1493190479000000000,31
slave1_ctn_03,1493190521000000000,31
slave1_ctn_03,1493190563000000000,31
slave1_ctn_03,1493190606000000000,31
slave1_ctn_03,1493190648000000000,31
slave1_ctn_03,1493190690000000000,33
slave1_ctn_03,1493190732000000000,31
slave1_ctn_03,1493190774000000000,31
slave1_ctn_03,1493190816000000000,31
slave1_ctn_03,1493190859000000000,31
slave1_ctn_03,1493190901000000000,31
slave1_ctn_03,1493190943000000000,31
slave1_ctn_03,1493190986000000000,31
slave1_ctn_03,1493191027000000000,31
slave1_ctn_03,1493191070000000000,31
slave1_ctn_03,1493191112000000000,31
slave1_ctn_03,1493191154000000000,31
slave1_ctn_03,1493191197000000000,33
slave1_ctn_03,1493191238000000000,31
slave1_ctn_03,1493191281000000000,31
slave1_ctn_03,1493191323000000000,31
slave1_ctn_03,1493191365000000000,31
slave1_ctn_03,1493191408000000000,33
slave1_ctn_03,1493191449000000000,33
slave1_ctn_03,1493191492000000000,31
slave1_ctn_03,1493191534000000000,31
slave1_ctn_03,1493191576000000000,31
slave1_ctn_03,1493191619000000000,31
slave1_ctn_03,1493191661000000000,31
slave1_ctn_03,1493191703000000000,31
slave1_ctn_03,1493191745000000000,31
slave1_ctn_03,1493191787000000000,31
slave1_ctn_03,1493191829000000000,31
slave1_ctn_03,1493191872000000000,31
slave1_ctn_03,1493191914000000000,31
slave1_ctn_03,1493191956000000000,31
slave1_ctn_03,1493191998000000000,31
slave1_ctn_03,1493192040000000000,31
slave1_ctn_03,1493192083000000000,31
slave1_ctn_03,1493192125000000000,30
slave1_ctn_03,1493192167000000000,31
slave1_ctn_03,1493192210000000000,33
slave1_ctn_03,1493192251000000000,31
slave1_ctn_03,1493192294000000000,31
slave1_ctn_03,1493192335000000000,31
slave1_ctn_03,1493192378000000000,31
slave1_ctn_03,1493192421000000000,31
slave1_ctn_03,1493192462000000000,33
slave1_ctn_03,1493192505000000000,31
slave1_ctn_03,1493192547000000000,31
slave1_ctn_03,1493192589000000000,31
slave1_ctn_03,1493192632000000000,31
slave1_ctn_03,1493192673000000000,31
slave1_ctn_03,1493192716000000000,31
slave1_ctn_03,1493192758000000000,31
slave1_ctn_03,1493192800000000000,31
slave1_ctn_03,1493192842000000000,31
slave1_ctn_03,1493192885000000000,30
slave1_ctn_03,1493192927000000000,31
slave1_ctn_03,1493192969000000000,31
slave1_ctn_03,1493193011000000000,31
slave1_ctn_03,1493193053000000000,30
slave1_ctn_03,1493193096000000000,31
slave1_ctn_03,1493193138000000000,31
slave1_ctn_03,1493193180000000000,30
slave1_ctn_03,1493193222000000000,30
slave1_ctn_03,1493193264000000000,30
slave1_ctn_03,1493193307000000000,31
slave1_ctn_03,1493193348000000000,30
slave1_ctn_03,1493193391000000000,31
slave1_ctn_03,1493193434000000000,31
slave1_ctn_03,1493193475000000000,31
slave1_ctn_03,1493193518000000000,31
slave1_ctn_03,1493193559000000000,31
slave1_ctn_03,1493193602000000000,31
slave1_ctn_03,1493193645000000000,31
slave1_ctn_03,1493193686000000000,31
slave1_ctn_03,1493193729000000000,31
slave1_ctn_03,1493193770000000000,31
slave1_ctn_03,1493193813000000000,31
slave1_ctn_03,1493193855000000000,30
slave1_ctn_03,1493193897000000000,31
slave1_ctn_03,1493193940000000000,30
slave1_ctn_03,1493193982000000000,31
slave1_ctn_03,1493194024000000000,31
slave1_ctn_03,1493194066000000000,30
slave1_ctn_03,1493194108000000000,31
slave1_ctn_03,1493194151000000000,31
slave1_ctn_03,1493194193000000000,30
slave1_ctn_03,1493194235000000000,31
slave1_ctn_03,1493194277000000000,30
